"genes","logFC","logCPM","PValue","FDR"
"CLSTN2",1.91746987655205,4.19365314218794,3.17162550850801e-10,1.17579417947941e-08
"TRIM28",-0.579066142864809,7.23131604586403,3.27282752771539e-10,1.20845883633363e-08
"PFKFB3",-2.1568072512209,9.21081096898403,3.33483009265325e-10,1.22644687590766e-08
"FBXO32",-1.38660818529772,10.5779520434917,3.37435769199775e-10,1.2360593593187e-08
"STK11",-0.517763391246916,6.90401886799397,3.45384465185072e-10,1.26017549332941e-08
"ASPN",2.37241954135975,3.52944778488822,3.48393781364892e-10,1.26615078573989e-08
"EIF1AD",-0.420197845298044,4.36603791666896,3.82135056733639e-10,1.38332890537577e-08
"PRPF19",-0.455318357302905,5.98702181022074,3.93663274143951e-10,1.41401679803317e-08
"MAN2C1",-0.636866196426305,6.38592093140677,3.93676001619027e-10,1.41401679803317e-08
"FAF1",-0.498189429719923,6.67422689527831,3.97512467145535e-10,1.42226262954281e-08
"AKAP8",-0.488545420075317,5.48504485627347,4.04868267477482e-10,1.43636580702904e-08
"INO80",-0.365612653316633,5.66519073080146,4.05537613495379e-10,1.43636580702904e-08
"SGF29",-0.755839298457698,4.43397413273991,4.0612227888049e-10,1.43636580702904e-08
"SPTLC3",1.62310971944216,0.570372828555871,4.0936401835143e-10,1.4423050585504e-08
"DDX23",-0.469776958633584,6.33290649196327,4.11205966990165e-10,1.44328603851187e-08
"TMEM161A",-0.868222264444408,5.24918110825979,4.15934126695395e-10,1.45435148618378e-08
"CD47",0.985564397726451,4.91197351789817,4.22506047916564e-10,1.47175597295011e-08
"PTPRD",2.07853400156534,2.74409410509968,4.31508512123214e-10,1.49746431406368e-08
"MEST",2.66880573588183,2.48222172872677,4.34119637122236e-10,1.49804767401071e-08
"ACTR5",-0.572360165932402,3.07700625703593,4.34922301630234e-10,1.49804767401071e-08
"RRNAD1",-0.481211000027403,4.39696656083643,4.42446130141227e-10,1.51829748228017e-08
"NTN4",1.12784307487391,3.93806993748022,4.67137049786406e-10,1.59708966910308e-08
"TMEM184A",-1.46838450608069,2.71586766302163,4.88898298670755e-10,1.66352605027676e-08
"SH3KBP1",1.21393178609619,3.99909241003683,4.90173421812673e-10,1.66352605027676e-08
"CYBB",1.9203390986665,2.70376144672128,4.96771704465834e-10,1.67974344466085e-08
"GAPVD1",-0.360554310497631,5.96714052852157,5.08837563392214e-10,1.71426260863997e-08
"SAFB2",-0.570489450891414,6.01243316314194,5.2082855013976e-10,1.74827939866914e-08
"CNOT3",-0.556686128095061,4.9700532946438,5.27341068535959e-10,1.75879620787313e-08
"LGALS3BP",1.81508298725361,5.05058624092017,5.27772234406735e-10,1.75879620787313e-08
"DDB1",-0.541052358514817,8.28039336035517,5.40420342695524e-10,1.79446769187856e-08
"MYBBP1A",-0.802254469867587,6.14024351782811,5.55275396653481e-10,1.83718537150835e-08
"ENDOD1",0.839334053959986,6.63625560173037,5.66075186865114e-10,1.86622858926853e-08
"RAB12",-0.765141258895549,7.10765905077875,5.76830511555494e-10,1.89491902212411e-08
"TSPAN9",1.26915167492707,4.81075049527482,6.03686335315936e-10,1.97610941890121e-08
"STAT1",1.54332168303781,6.09803939745977,6.06656421624677e-10,1.9788146388754e-08
"PCIF1",-0.440940580814764,5.66243283766307,6.2370165504522e-10,2.02724999215578e-08
"IDH3G",-0.511854513628877,5.93678529142771,6.30201433857232e-10,2.04118927576705e-08
"CAB39L",1.62922698529511,3.74991410248108,6.43186154810497e-10,2.07345753870258e-08
"CPQ",1.36467156261645,3.60532666791249,6.45292125925816e-10,2.07345753870258e-08
"FABP4",2.52362937274761,6.13800765250213,6.46902579510716e-10,2.07345753870258e-08
"ABR",0.963125374512257,5.29960743423925,6.69844208097535e-10,2.13956120586448e-08
"SPAG9",-0.439877882388651,7.7322999080125,6.93937247161187e-10,2.20004100621438e-08
"NES",1.94593775599323,7.51258591410977,6.93938799627044e-10,2.20004100621438e-08
"TUBA1A",1.78369964915696,4.88638860822266,6.95928906743146e-10,2.20004100621438e-08
"DHX30",-0.377691564112663,6.27463847884987,6.98570256426974e-10,2.20085393756908e-08
"NOA1",-0.458165578987122,4.84966102152681,7.6503477274442e-10,2.40205305687202e-08
"YARS",-0.603492478753298,5.95359605139254,7.76927686297424e-10,2.43112524481746e-08
"ARNTL",-1.29649177677375,4.60227596415986,7.84725858259292e-10,2.44723121540254e-08
"APBB2",0.92344936136702,5.09974470385431,7.89316129319146e-10,2.45325831304547e-08
"UBAC1",-0.750856543709144,7.92722108889189,8.01037103457035e-10,2.48133338993688e-08
"YBX3",-0.995666999386991,11.9367257463272,8.06228460587528e-10,2.48906184604798e-08
"IK",-0.484489190216708,6.78391457056233,8.36073984243249e-10,2.57259964951648e-08
"CLASRP",-0.714807807159113,5.4746809590801,8.52269607433008e-10,2.61372117814422e-08
"UBAP1",-0.481114983539284,6.71439850298706,8.63634855888603e-10,2.63980574659195e-08
"OLFML1",1.61664339117901,2.42332162877361,8.95254718171155e-10,2.72742452258678e-08
"HLA-DRA",1.93084323518959,5.88684666426264,9.034008663317e-10,2.74318861746971e-08
