"genes","logFC","logCPM","PValue","FDR"
"SCN2B",1.05098084664474,3.2977973730108,6.46108643042727e-06,0.000455577377024473
"GPX3",-0.890956239584668,8.66949375021861,6.46524064458954e-06,0.000455577377024473
"TSR1",-0.366213466051679,6.25966037551033,6.72937846891111e-06,0.000470597671564534
"RAB10",0.646043069205348,7.99708056913145,7.21534275230994e-06,0.000500788187568218
"CNNM3",-0.562621584883152,4.46595312486993,7.27025280507151e-06,0.00050083360928071
"CLK1",-0.519730265990917,6.89812244433093,7.46232718701404e-06,0.000508918711692589
"DNAJC4",0.49230909503865,4.78879399224069,7.49788157189818e-06,0.000508918711692589
"DCAF8",-0.330709481882918,7.76797617224294,7.89399923631872e-06,0.000529176540614453
"CITED2",-0.857606773691348,6.31917012089754,7.91099150739839e-06,0.000529176540614453
"THAP12",0.33728565229537,5.43414905399232,8.02559704264557e-06,0.000532033679761179
"TPMT",0.4407490839146,4.10690553340849,8.06897575198408e-06,0.000532033679761179
"SLC25A16",0.451367629051843,4.10643680314797,8.18376537439053e-06,0.000535775448021269
"RPLP2",-0.609294320200539,8.67122764464412,8.43724561694491e-06,0.000544414826065475
"PPP1R3F",0.481907305243614,5.07341063893813,8.452545504144e-06,0.000544414826065475
"WDR81",-0.497021135131412,5.23789845922682,8.49265897014716e-06,0.000544414826065475
"C12orf45",0.610402021525041,2.97089062486408,8.59816412432845e-06,0.000546106746420389
"PCDH9",-0.967786783031987,2.83485375126171,8.6373724382382e-06,0.000546106746420389
"TLN1",-0.433560841785634,8.38299062934837,8.74287404751217e-06,0.00054901680498357
"PREPL",0.769253846416647,6.15606664582587,9.02757681862643e-06,0.000563064605491491
"RPL32",-0.500483495058558,9.16628403564535,9.44708599087884e-06,0.000585275508602702
"WBP1L",-0.524730226997787,6.51187460827912,9.7907343483937e-06,0.000598265711481921
"TRMT1",-0.424860306631621,4.91219694826255,9.80808603562274e-06,0.000598265711481921
"CDNF",-0.606396585794385,3.73729198852529,9.86693877726464e-06,0.000598265711481921
"MCM7",-0.391349677282448,5.65946012286062,9.97828845543524e-06,0.000598265711481921
"TRPS1",0.613577151231853,3.86620309543892,1.00421314974874e-05,0.000598265711481921
"PSMA6",-0.357346064080298,6.31425103346094,1.01412043225725e-05,0.000598265711481921
"SAMD1",0.525892610714442,4.98174414041248,1.02067238043267e-05,0.000598265711481921
"ZFR",0.289250322542022,6.72072847809766,1.02263886525296e-05,0.000598265711481921
"FKBP4",-0.509929114060043,6.54600348582728,1.02400587600632e-05,0.000598265711481921
"ENPP4",0.587200223705507,5.54176449760466,1.0343759488099e-05,0.000600523546129825
"SAMD14",0.754696470870481,1.29840813680593,1.07645910366999e-05,0.000621049624123604
"SYTL4",-0.781332060303756,2.39593811183299,1.17453830048763e-05,0.00067183244921353
"MYH7B",1.13770240141725,7.61908651298647,1.17903647245793e-05,0.00067183244921353
"C14orf39",0.659717199273054,1.85947792652712,1.18662445697778e-05,0.000672007997690911
"DHX38",-0.276289770759041,6.1764091454601,1.2007128503143e-05,0.000675430350062513
"ZBTB1",0.359913084398488,5.05269525678181,1.20730156819754e-05,0.000675430350062513
"SNX21",0.583306317756249,5.63224876805878,1.2772622787243e-05,0.000710265547885782
"AFF3",1.2023315630296,2.14871216739395,1.29517769563481e-05,0.000715915287928436
"FBXL17",0.545325427848452,6.12238515238537,1.35121915745894e-05,0.000742446669196634
"FGD6",0.592760732551536,3.22071186918779,1.3677790049187e-05,0.00074709869789376
"DAXX",-0.372176669375439,5.21522551868596,1.4054507109318e-05,0.000763159736035969
"SPTB",-0.725334504667196,8.96936688295397,1.42738095193166e-05,0.00077053529633223
"MOB1B",0.559670786084849,4.60205592044559,1.44164118876246e-05,0.000772061507839414
"ZNF622",-0.413333407212002,4.82698515179621,1.44819931698754e-05,0.000772061507839414
"ZMPSTE24",0.459519604243231,4.72068684517486,1.46629779489154e-05,0.000772061507839414
"OSER1",-0.355131577298034,6.10438439443959,1.46848170797354e-05,0.000772061507839414
"ENGASE",0.53015600007794,6.36902625287744,1.4731636871569e-05,0.000772061507839414
"ZBED5",0.356505657507466,5.4059163856928,1.48249455859578e-05,0.000772061507839414
"SPATS2",0.430826356515972,4.09119836340995,1.48875472208228e-05,0.000772061507839414
"VWA5A",1.14785306501542,3.11051979725239,1.52835364230949e-05,0.000788169411852454
"FASN",-1.70319878829241,6.83373774606064,1.53731693666456e-05,0.000788370922990291
"WBP2",-0.433282056179231,7.35565964394742,1.54582533919665e-05,0.000788370922990291
"ZFP36",-1.42109229803072,7.32092296023139,1.59563896236601e-05,0.000809304574813222
"KIDINS220",-0.320938241968169,6.52382492546473,1.64135988826891e-05,0.000827944979705481
"ADO",0.335217742870702,4.37551415671849,1.6748584783044e-05,0.000840251011588474
"PRDM16",-1.0708600907188,1.2138241832579,1.69777829403542e-05,0.00084454149681332
"MED25",-0.513417624947776,6.22132074008567,1.70170857336451e-05,0.00084454149681332
"RNF122",0.767068113547352,4.62467806522685,1.73388710122474e-05,0.000855909723604578
"ABLIM2",-0.727340460206285,8.21685552960624,1.74450664359349e-05,0.000856571320585716
"NR1D2",-0.528875195258599,6.52935596362855,1.82610346949816e-05,0.000891892123118386
"LMAN1",0.311840599238733,6.36479309315809,1.83776517184592e-05,0.000892863700068933
"GRASP",-0.958957336829321,3.73167278979063,1.86297393596088e-05,0.000900372377112819
"XAB2",-0.382686366926581,5.43016276221877,1.88704345782307e-05,0.000907255112456496
"CMSS1",-0.63304196885428,4.68743471627202,1.95164813744917e-05,0.00093345409102556
"ABCA1",-0.683874458112307,6.07290879593171,2.00984451865427e-05,0.000956333750087504
"IGDCC4",0.737052760793953,5.0105552053509,2.06446552633677e-05,0.000973694430356597
"SEMA3C",0.953456535244428,5.21005511957707,2.0674261548033e-05,0.000973694430356597
"FAM129A",-0.820343165466845,7.0991459982121,2.10678463281156e-05,0.000985574113374483
"CACNA1C",-0.861159962471008,2.96345336216548,2.11400362309769e-05,0.000985574113374483
"UBXN1",-0.45897727256804,6.97424222824778,2.12535116068912e-05,0.000985885254488507
"TMEM115",-0.338386799669205,4.4933051319653,2.19475658372317e-05,0.00101298990121743
"RALGAPB",0.238990802635053,5.85128671855133,2.24558235586685e-05,0.00103126786192605
"RHOBTB2",0.561821113831423,5.16247307666388,2.25670142031266e-05,0.00103126786192605
"HECA",-0.351412463572745,5.73895646173051,2.28920568471517e-05,0.00104096835840422
"MYH6",1.50515630355853,8.78405641366716,2.34252743455612e-05,0.00105824716571345
"NMRK1",-0.452922066845619,4.16579501211053,2.35013182722627e-05,0.00105824716571345
"DPH1",-0.348492854102147,4.91582558630094,2.37460205252578e-05,0.00106407531780901
"EPB41L5",0.438000721746682,4.8836098303585,2.41274793867273e-05,0.00107594571120232
"RPS21",-0.600331758210102,7.46172541759511,2.43572735028504e-05,0.00107887202791502
"KLF15",-0.913614552815365,5.9936665399052,2.44268501607887e-05,0.00107887202791502
"DIO2",1.33086506411016,4.19011705559326,2.46580147054684e-05,0.0010838958749818
"NPTN",0.380065251826334,5.27114999177711,2.47904193827601e-05,0.00108455147546094
"ENOPH1",0.331350079533419,3.76663339489238,2.52222542877356e-05,0.00109823881759475
"BRPF1",-0.324596428883191,4.40003688239498,2.57293445987065e-05,0.0011119987685378
"TMEM63B",0.50148481419543,6.14233830497627,2.5779193637427e-05,0.0011119987685378
"VEGFB",0.629131821920362,6.39099290808263,2.61234582786772e-05,0.00112160764358358
"CDH6",-0.949705761865482,2.28278144655723,2.66763028483933e-05,0.00113549438366169
"TC2N",-0.873971603726297,2.80565545449469,2.67695471999698e-05,0.00113549438366169
"PCNX1",0.347284581507726,6.59024176388563,2.68159219627611e-05,0.00113549438366169
"SNRPD2",-0.448719566137644,5.8176402202883,2.70690559204032e-05,0.00114097924749426
"NAPEPLD",0.392574209175267,3.55390876014421,2.72418208083799e-05,0.00114304203582798
"ZNF646",-0.396616960432949,4.47139618088655,2.74492926347407e-05,0.00114653583851263
"PA2G4",-0.347308837282209,6.67292092649122,2.76486677302124e-05,0.00114689891564349
"CSF3R",-1.5021548242945,2.67210646518442,2.7706473641913e-05,0.00114689891564349
"FLRT2",0.684947739401526,5.31763859788494,2.84093051639254e-05,0.00117074239271516
"ANKZF1",-0.393667899929401,5.09536602037295,2.86405829969521e-05,0.00117128435020488
"GCN1",-0.278770352534419,7.51494743234656,2.86845138510299e-05,0.00117128435020488
"RPAP2",0.304945434901404,4.93514993331476,2.88031142342658e-05,0.00117128435020488
"FAM78B",0.718072090980718,3.30399176997513,2.91198320129196e-05,0.00117897004083887
"TFAP4",-0.610399205557568,2.94586998489321,2.97582312227339e-05,0.00119955560007448
"GPR155",0.45152595326604,4.14036861329383,3.00166871824904e-05,0.00120471321470247
"G0S2",1.52377902172217,6.88336901651439,3.08687609071879e-05,0.00123354775729113
"SSC5D",1.21476225537181,3.0958965759445,3.15399895093414e-05,0.00125469215102314
"PNPLA7",-0.566368634646046,5.62782665716682,3.16697293021765e-05,0.00125469215102314
"REEP5",0.331623043977666,7.11205528667362,3.29331846362296e-05,0.00129917191186767
"LMOD1",-0.921280515147725,6.49891501893628,3.36737350220218e-05,0.00132273297016291
"ZNF668",0.59985959835425,1.99031448128411,3.41043709242035e-05,0.00133397223729374
"SPTBN4",0.6873997110186,3.31576931786986,3.43836072254468e-05,0.00133921973965443
"TBC1D17",-0.37788617548286,6.92206619389329,3.50368418796872e-05,0.0013589289386193
"C1orf216",0.36255302213332,4.5161524057404,3.525544827091e-05,0.00136087541639313
"CASC3",-0.251960342156337,6.85724665144292,3.53818762793144e-05,0.00136087541639313
"TOX4",-0.243762043939722,6.74863194667146,3.56751019572189e-05,0.00136646002558958
"HINT1",-0.361872901719195,7.25604821525631,3.65477501199476e-05,0.00139410033618692
"COL11A2",0.951862991789606,2.47066936319559,3.83683930068022e-05,0.0014575252503942
"RPL13",-0.473920642870768,9.74924230190917,3.94547028909447e-05,0.0014926490261734
"TJAP1",-0.279516363818008,5.71297240423346,4.04867385951161e-05,0.00152544115906742
"ZNF629",0.441441165347183,5.05306386284829,4.14744258554516e-05,0.00155434649036952
"WDR46",-0.426972222056992,4.8679275241845,4.17433416190444e-05,0.00155434649036952
"ZFAND5",-0.601578451849832,9.35514079155156,4.17590650646345e-05,0.00155434649036952
"SESN1",-0.666861853763173,7.62853586078336,4.2572375760463e-05,0.00157825542427644
"RABGGTA",-0.345553545805704,4.3907663669837,4.33514247607702e-05,0.00160070800786668
"ALKBH3",-0.314031586483246,4.33858756742349,4.35762709763998e-05,0.00160259983021174
"GOLIM4",0.540298338402439,5.42889070145614,4.44454409632368e-05,0.00162807883147476
"EIF4A2",-0.449662612179085,9.21437300037329,4.58609556748177e-05,0.00166989258096282
"ARV1",0.345654023725324,3.58020835881455,4.59487288012735e-05,0.00166989258096282
"ZNF680",0.46528543039661,3.93526500631518,4.65774343144202e-05,0.00168242355549223
"DUSP1",-0.943251130470789,7.49860067878791,4.66580468211474e-05,0.00168242355549223
"EVL",0.605575558720138,5.06222836685464,4.89124295534393e-05,0.00175685072843501
"SLC36A1",0.855646373473355,4.27225896969724,4.98681484829183e-05,0.00178423596374348
"MROH8",0.411719279231955,2.64060025271053,5.06701583993037e-05,0.00180593139839372
"FAM134C",-0.312696447170953,5.42752446228912,5.11769109563634e-05,0.00181697717322381
"CIZ1",-0.309444173391256,6.76074630268412,5.21743636975178e-05,0.00184529329996853
"APOL2",-0.668802422909304,4.9603280618366,5.24944560189042e-05,0.00184952795233017
"NAT10",-0.298949229049025,5.31024796059255,5.35010865371557e-05,0.0018778271095988
"GPANK1",-0.316318182185989,4.28795445688235,5.39358695813124e-05,0.00188256878699007
"BRD8",-0.312239000201227,5.41142766909471,5.41844487716043e-05,0.00188256878699007
"NACC1",0.507131174580237,4.98363479412943,5.43181634295641e-05,0.00188256878699007
"TEX2",0.459946779937752,6.76937291529288,5.44519408651661e-05,0.00188256878699007
"FBRSL1",0.388856517548006,6.20210958431136,5.4962712355966e-05,0.00189313730506687
"ADRM1",-0.427247827638651,7.153510440352,5.5764276201037e-05,0.00190749010955504
"ZSCAN30",0.433875026746215,4.8750371988701,5.57926908872126e-05,0.00190749010955504
"PSMD7",-0.35503890226859,6.70837208165472,5.61557585538382e-05,0.00191281847679144
"DCTN1",-0.275852340166681,7.48955274922092,5.82261772207717e-05,0.00196801223388651
"TMEM184C",0.297993904810223,4.60690562407156,5.83233620345159e-05,0.00196801223388651
"SUN2",-0.410609816858562,7.23135531718046,5.84157027499624e-05,0.00196801223388651
"DAAM2",-0.78552871705315,6.4420942659947,5.88756104377524e-05,0.00196955099632333
"FOXO6",1.08128705822546,1.8234567149842,5.88881025875028e-05,0.00196955099632333
"RPL35",-0.492103662329638,8.38952042391325,5.92279809548566e-05,0.00197376711983495
"SMIM13",0.459486914793261,4.47105325582528,6.044567794851e-05,0.00200545437153523
"SUPT4H1",-0.408573813051057,4.36430994205603,6.0613343046076e-05,0.00200545437153523
"RALGPS1",0.41137262108648,3.80825327188878,6.20518351915076e-05,0.00203846458752812
"BCL6",-0.665945232296823,9.33061177522953,6.20527081676309e-05,0.00203846458752812
"MYL3",1.21322778579032,10.2833909737875,6.32096948900962e-05,0.00206910884230666
"HIF3A",-0.913869730006517,4.78570187429752,6.4280685284899e-05,0.00209673146948729
"ARRDC2",-0.882375874617548,7.35520145437922,6.56456756601911e-05,0.00212910994834642
"SYNGR2",-0.415285659783146,7.56986118986442,6.57381309299713e-05,0.00212910994834642
"RHOB",-0.811467057866199,8.06922146995053,6.59652741010806e-05,0.00212910994834642
"RPS25",-0.412741942937996,9.0048801988039,6.65542157481073e-05,0.00214063402637902
"AZIN2",0.849734742671586,1.91783070074808,6.80719544913976e-05,0.00218184795802115
"FAM20B",0.330757557966451,5.95457492171981,6.93353623243265e-05,0.00221465304365349
"RBM33",-0.334845191030649,6.62836481708062,7.00874956859438e-05,0.00223095749198947
"B4GALT7",-0.391863260918797,3.94371663458451,7.08134322726282e-05,0.00224631887734925
"STARD3",-0.394719355154226,4.86256168120088,7.17744870724472e-05,0.00226900784303343
"EIF3D",-0.316388910446211,6.94622009010108,7.20294443792372e-05,0.00226929624936771
"CNNM4",0.59428974464207,5.58927316939943,7.2815308567981e-05,0.00227973845278156
"TACC2",-0.608192510156754,9.52138275888933,7.28548200163102e-05,0.00227973845278156
"CSRNP1",-0.839359651986624,5.20770132791256,7.32615825816686e-05,0.00228435502954758
"ADPRHL2",-0.311284663511055,4.56367658668823,7.34972856435522e-05,0.00228435502954758
"DHX37",-0.367127741717528,5.0071602204417,7.40239766793288e-05,0.00229300445881505
"OXCT1",1.06348636817613,5.54653927123139,7.43804027229798e-05,0.00229633945664156
"ELOF1",-0.38108495649666,4.460616519256,7.48298900419624e-05,0.00230251571659118
"PSMC3",-0.332851028554398,7.44248777680999,7.55076225313685e-05,0.0023139177386979
"MYC",-1.17143678582865,5.13052964298958,7.57017828064961e-05,0.0023139177386979
"RASGEF1B",-0.708006778849513,2.19925282389514,7.62998767800011e-05,0.00232450218665409
"BAZ2A",-0.330976344353509,6.6425050074244,7.75632226088262e-05,0.00235521746020419
"LGI4",-0.750390074582775,5.58869918493547,7.8289354857936e-05,0.00236947224489707
"LRFN3",0.409047937156818,3.2965837936487,7.97261580085646e-05,0.00239829183752608
"EXOC3",-0.268008762237682,6.6094906443743,7.97611953331714e-05,0.00239829183752608
"PPM1J",0.953372045855859,4.90937945010889,8.02597386963068e-05,0.00240544690878444
"ZMAT3",0.578591651551465,4.04024657161782,8.09248454609497e-05,0.00241441893549769
"LMBRD2",0.358902315706259,4.74928344754062,8.11008331597622e-05,0.00241441893549769
"PRSS23",0.76929819781749,5.20773222863999,8.15984684984126e-05,0.00241441893549769
"ANKRD39",0.700245462406077,6.16685660543432,8.16053198868248e-05,0.00241441893549769
"INO80E",-0.425683628604043,4.27854765820526,8.4847637418294e-05,0.00250232760705518
"ART3",-0.984726952355073,7.19920341822219,8.640893640797e-05,0.00254025761777698
"NUB1",-0.23396492258833,5.94827411181658,8.73166328461847e-05,0.00255879313588296
"PPIL6",0.530989138610195,0.928245568010695,8.85248554308704e-05,0.00258599031798217
"ELL2",-0.723908285708429,5.69000549477175,8.95356613702078e-05,0.0026072671612252
