"genes","logFC","logCPM","PValue","FDR"
"GNPTG",0.448689459891966,4.65032328282261,1.4848221881926e-07,8.59335023147704e-07
"GLI4",0.706127798754751,2.9665524000116,1.49323833799173e-07,8.63664354511381e-07
"CNNM2",0.799713330721724,3.07504720322787,1.49478928164406e-07,8.64020028732392e-07
"JDP2",0.94131677974272,4.29170684718902,1.50261548901339e-07,8.68000223972626e-07
"ASAP2",0.913868817912615,3.1524248254042,1.50497427589816e-07,8.68426330167878e-07
"NCOR1",-0.398608954361337,7.06342748787478,1.50523467475745e-07,8.68426330167878e-07
"PTBP3",0.776689125994565,4.43841062996129,1.51223039617799e-07,8.71917475772583e-07
"SESN3",1.39573650523596,5.13944480199833,1.51400560844849e-07,8.72396115579778e-07
"TRIM27",0.602492727338832,4.74406095926992,1.5296972942584e-07,8.80888067579496e-07
"YIPF6",-0.358693601950741,5.47570760724735,1.54211942296273e-07,8.87487805072878e-07
"ESAM",0.764034483757918,4.95115714100933,1.55202075757031e-07,8.92629508606327e-07
"6-Sep",0.804019333794509,2.75960455106202,1.56773224093917e-07,9.01104378338077e-07
"ASH1L",-0.486453741330543,7.03634308566356,1.57161169120838e-07,9.02772092193188e-07
"USO1",-0.668791842673951,8.62109514406738,1.58608374315556e-07,9.10518596583891e-07
"SSBP4",0.61560046864294,4.51723954205886,1.60523110832335e-07,9.20937747727336e-07
"TRAP1",-0.516520347142567,6.77128997057091,1.62093562322532e-07,9.29032023598452e-07
"KCTD9",-0.436388210970522,5.14716862819878,1.62135260537006e-07,9.29032023598452e-07
"DIS3L",-0.520381264282279,5.63470534388101,1.65675480044183e-07,9.4872850886343e-07
"FKBP8",0.482603666019262,7.15306122865622,1.67851177815887e-07,9.60591582404494e-07
"SCCPDH",-0.40898252474795,5.66950472962049,1.68423520782929e-07,9.6326983912467e-07
"RRP15",-0.509561226746731,5.16078553845557,1.69829687521811e-07,9.70698000017049e-07
"HIPK3",-0.677505138089226,7.90016160666231,1.69932614887612e-07,9.70698000017049e-07
"SMG9",0.65782849880332,3.65513359158854,1.70628981388098e-07,9.74073053304597e-07
"ATF6B",0.56493507947865,4.7200977148877,1.7076315718486e-07,9.74236529031792e-07
"SHPRH",-0.54614676247436,4.40628447883439,1.71952444726492e-07,9.80415699363957e-07
"SMARCD1",0.385042574306189,4.57748163546873,1.73048532599183e-07,9.86056175569789e-07
"ROBO1",1.0854066210681,3.93278592091634,1.7494091176443e-07,9.962242791471e-07
"CAB39L",1.34943134438991,3.63678016755587,1.77058116722999e-07,1.00765935602343e-06
"PDK3",1.097057085928,1.87581028169103,1.77799322516241e-07,1.01125418739829e-06
