"genes","logFC","logCPM","PValue","FDR"
"PGAP1",-0.0491334455391808,3.16256598657066,0.456003940274237,0.49580357746425
"LHFPL2",0.0787738541961039,3.12571633496352,0.456562982474299,0.49635294914854
"HBEGF",-0.0844224494185106,4.82362780492832,0.456864479543336,0.496622233945423
"KLHL41",-0.0717699527942462,12.167686911034,0.456951257199774,0.496658077853658
"SMOC1",-0.0693960824911535,4.21395877306407,0.459653655396055,0.499536483748644
"TIA1",-0.0337153899152914,5.53617875002882,0.459895769594342,0.499740770938831
"KIFAP3",-0.0273431270264461,5.07452829196916,0.461957118431871,0.501921629030673
"C1GALT1",-0.0337380854671252,4.2139489388424,0.463276128130283,0.503295508858496
"MRGBP",0.0305639941582856,3.53771414553329,0.466328302921963,0.506551725614573
"SPTBN1",-0.0623495400291748,8.27159620224688,0.468206438361687,0.508532019357187
"DHX32",0.0267028300290062,4.77918856983521,0.468333804121956,0.508610511276444
"APCDD1",-0.0995027708494729,3.07954548922904,0.469437759354242,0.509749436136808
"JUN",-0.0609115766870141,7.71342041017492,0.469518100648057,0.509776709842651
"TYW5",-0.034923030998295,2.66246891886681,0.470032877468219,0.510275607657195
"AFAP1L1",-0.052040543569967,5.74065796161806,0.471292098264922,0.511582474022048
"ANKIB1",-0.0290262623487422,4.79986086345679,0.471438460772048,0.511633364347701
"7-Mar",0.0239876013458653,6.56018792513765,0.471449831777873,0.511633364347701
"ERMAP",-0.0621666939610629,2.54748449600519,0.471922380803459,0.512085987680349
"SUMF2",0.0497825543963065,5.44428585626305,0.473402342857232,0.51363152643572
"TEAD4",0.0507464385534464,6.33999588603195,0.473968241654707,0.514185079176707
"DERA",0.0256652950049402,4.11859208627525,0.474459544472917,0.5146575857849
"CENPO",-0.0440503410966506,1.98315748682627,0.475592702105511,0.515826134782749
"CXCL14",0.102621696570002,6.31268571976846,0.476637854195032,0.516898969933545
"RPTOR",-0.0290221468135519,6.17098338919284,0.477380253885374,0.517643266018547
"SMG5",0.0265214991800571,7.07341252792257,0.477756290957314,0.517990171696848
"TES",0.063972740734986,2.7887535535987,0.481148607812236,0.521606905310012
"EIF4G3",-0.0393123970402889,6.90070746620065,0.481955133287264,0.522419896121975
"EPB41",0.0327394182110067,5.49012303344471,0.482461702585283,0.522907593819978
"DDX60",0.0722132101351624,2.73842263678081,0.482734108190271,0.523129962294131
"SPAST",-0.0256280137731377,4.4176110547562,0.482780213279569,0.523129962294131
"CTNNB1",0.026707647068843,7.03928145253694,0.482974830187052,0.523279419889281
"ZNF671",-0.0467965918798304,3.22182415601935,0.48394978399062,0.524274199743857
"KLF11",-0.0570970114014252,4.34936700320172,0.485278607662398,0.525652056715747
"IQGAP2",0.0955762830844199,1.09304451503704,0.485522339039376,0.525796820305618
"RTCB",-0.0195193756133777,5.95479847573781,0.485526172276578,0.525796820305618
"TBX1",-0.0728966872611299,5.48876351221139,0.486048648605967,0.526300888596091
"FAM129A",0.0636576767675875,7.0991459982121,0.486956881159966,0.527222492374812
"PTPN11",-0.0350092353829953,7.70367939126565,0.487438736395919,0.527682300418755
"MAU2",0.0279909863559267,6.76992031968667,0.488647029070159,0.528928321452467
"TRIM41",-0.0286947090147993,5.57524131643408,0.48960252384163,0.529900445255257
"MED22",-0.0391550714998423,4.08148736732601,0.489808832778395,0.530061586796877
"HEXDC",0.0327898087390134,4.80522240472983,0.490132731550412,0.530349929075355
"KDM2A",0.0217187901524084,7.07618370078267,0.490207936681116,0.530369135431714
"TBC1D9",0.063856320787832,2.82939893025733,0.491162581107919,0.531339714778765
"ZNF304",-0.0345000099321379,3.47166068288616,0.491803495350691,0.531970713098457
"PRKAR2B",-0.146494808368351,2.57139548261331,0.491888891157261,0.53200074449592
"KIAA1328",0.0316732118860528,2.93223428504585,0.492336532138003,0.532422507985696
"SCFD2",0.0286242008360138,3.4583493757981,0.492691852208092,0.532744346694728
"DUSP1",-0.0781582219354287,7.49860067878791,0.492881308892756,0.532886784069927
"PRIMPOL",0.0341275356475579,2.60460693411927,0.493839355211336,0.533860064170962
"BCAS3",0.0239880952656836,4.89547206623233,0.494400394434331,0.534403986068303
"DDR2",-0.0841595920283229,4.94809066914806,0.495485854944064,0.535514568199117
"GPC6",0.10523922172919,1.32890997426638,0.49584515869837,0.53583449842158
"GALC",0.0294449835199254,4.0884355319215,0.495897965552546,0.53583449842158
"DHX57",-0.0218997042360691,4.31016863154241,0.496203872329913,0.536102287626103
"MAPKAPK3",0.0435751705942977,7.66975273358849,0.497731756936622,0.537628262839438
"SUGP1",0.0255996404119804,4.6227678645496,0.497732762888727,0.537628262839438
"PPP6R3",-0.0206986217040174,6.69640789564333,0.498451513927263,0.538341631573952
"MRPS23",0.0218262685512099,5.07710644399229,0.499181103792556,0.539040238391776
"STON2",0.0472410668025233,4.64207717295253,0.499215144405947,0.539040238391776
"CHUK",-0.0240944214461864,4.68945053020106,0.499373417290293,0.539148071930608
"ZFX",0.0327135770268654,5.64248113340238,0.499717598309337,0.539456572329961
"OGFOD3",-0.0265835974103691,4.53022878666449,0.500008568831327,0.539707565351027
"SUSD5",-0.100253731845265,2.19558022688237,0.5006538177754,0.540340861906316
"LDB1",0.0264652481714591,5.463710700106,0.502186292401096,0.541931454892976
"PEX11B",0.0221922571262001,4.62166926900059,0.502887698325547,0.542624937842563
"TAF7",-0.024205718954146,7.20298862440402,0.503542179384308,0.543267631825216
"C2orf88",0.0606360884328524,4.0395826775815,0.504057016173206,0.543759532113459
"TTC27",0.0198663991300582,3.87130039463607,0.504526866947213,0.544202793735654
"CCT3",0.0219353157019113,7.16791394116488,0.504734901114502,0.544363578944733
"ARRDC3",-0.0517327880258735,6.1649081862904,0.5050601334713,0.544650711690837
"VPS8",0.0396624043227675,5.97138637608079,0.50576456747329,0.54534665603854
"NIT2",-0.0227965849572181,5.41133649369546,0.508528719031717,0.548263093363908
"TMEM41B",-0.0266546433120657,3.8313262291799,0.509161863036146,0.54888160197205
"SLC44A2",-0.0317231364033104,7.58278835224358,0.509359781487093,0.549030843403474
"PAF1",0.0266734530328337,5.79341517140238,0.50988633687445,0.549534241177822
"SORCS2",-0.0833745461672313,1.67364056342652,0.510419279760569,0.550044404794514
"PEX5",-0.0238839135395268,6.4923310022014,0.511004493049775,0.55061077102165
"POLR2J",-0.0396044907718641,5.66673196998857,0.511241285786402,0.550801623377017
"SMAP1",0.0268326825860828,4.07594171742941,0.511682930169829,0.551213108693861
"MAGT1",-0.0264881714049686,5.16732980883679,0.512302295957934,0.551815926953055
"BTBD3",-0.0272428049438841,4.62709323684767,0.512444514743966,0.551904715389284
"SLC25A45",-0.0480502051987891,3.75484670765967,0.512787203954741,0.552209365341369
"VAC14",-0.0233493676750829,5.10328427200212,0.513077218328175,0.552457226453678
"PLA2G16",-0.0512825893279261,6.28556850755601,0.513968434549147,0.553352299897734
"RPA2",-0.0304510089099087,5.69488165168232,0.51446978071089,0.553790144688122
"EIF3L",0.0287979133819341,7.58568648378396,0.51449510138071,0.553790144688122
"ZMYND11",-0.0196348093728791,6.68412266460793,0.514956851163179,0.554222536211648
"UBTD2",-0.0481344437689323,3.83444060861376,0.515621912865145,0.554873615954552
"LIMS1",0.0399410233030755,6.64906412003257,0.516023759970058,0.555241325129224
"SKIL",0.0449075812925455,5.49667986654319,0.517169005625814,0.556408751856864
"PPIL6",-0.039209890131955,0.928245568010695,0.517280339265032,0.556463676932236
"INTS12",0.0200363490374021,3.96060900280403,0.518090174538009,0.557269913908222
"LARP6",0.0543368358486235,4.10859415623128,0.518618306608131,0.557772991762747
"UBIAD1",0.0199775141013734,4.62931703727781,0.51868817159533,0.557783144454391
"ZNF891",0.0337078402547731,2.65749890611822,0.518777489104965,0.557814211057418
"FZD4",0.0619872736439608,6.74689475437305,0.518883947562494,0.557863699039061
"KIAA0355",-0.0301443346460662,5.70010335373775,0.520549699228098,0.559589411153438
"AP2B1",0.0183612081066286,7.09585942501886,0.521553371532148,0.560603070867869
"C20orf194",-0.0476593440622847,6.55433434516014,0.52170493718146,0.560700695671447
"ENOX2",0.0266840432398413,3.40275580796773,0.523652866932336,0.562673939473057
"IFT88",0.0402843079808752,3.51208481400155,0.523662854946705,0.562673939473057
"ZNF77",0.0353043139137992,1.57882112482861,0.523804635109811,0.562706870625983
"BMI1",0.0263499950057342,5.5402661090496,0.523815419704157,0.562706870625983
"ARHGAP28",0.0702877832788932,3.82977171564166,0.52549053278484,0.564440668854649
"PODN",-0.0810152458945692,5.02102859489564,0.526207083742563,0.565144571265573
"DNM1",-0.0862739059711221,3.41921708016185,0.526598470149433,0.565499124935949
"JOSD1",-0.0354808876174229,5.18658005493369,0.527427340764826,0.566323343329081
"RPA3",0.0319660926402258,2.57571460676449,0.527555057946567,0.566394596406694
"ARNT",-0.0164015553552253,6.12978645163533,0.528036589276646,0.566845651309771
"PRDM11",-0.0373174143997638,3.61155589764446,0.52912542893338,0.56794846912605
"SPG21",-0.0293116143293452,5.62681601302208,0.529195487908693,0.567957626890495
"ALDH1L2",-0.0741606260382188,2.29411746280743,0.529340760353052,0.568047495793888
"SYS1",0.0257227662387697,4.51082305416154,0.529579656244472,0.568211114941757
"SMARCA5",0.0190853860498529,6.04127528121256,0.529616339828716,0.568211114941757
"FN3KRP",0.0347647387133417,3.59209536400916,0.530868037844043,0.56948783931881
"SUCO",0.038460901359016,3.45349697710572,0.531142561565022,0.569716126633362
"TOX4",0.0175368886784835,6.74863194667146,0.531746579181862,0.570297742817215
"UBE2D1",0.0551964354416584,6.75455313176059,0.532188604871663,0.570705507849712
"TMUB1",0.0323403238852474,5.15668762709433,0.532416972410326,0.570834848106963
"ZNF782",0.0355158288301506,1.52143036601267,0.532432893749426,0.570834848106963
"EEA1",0.0307848655099809,5.87948903461441,0.532788324049942,0.571149578365464
"YTHDF1",-0.0207047049135922,6.00658545665862,0.533358509000087,0.57169442598465
"ATP6V1B2",0.0191011742675463,6.42079731322439,0.535755680058901,0.574197223107362
"VASP",-0.0577423485082916,4.15427317834243,0.536149043934299,0.574552104081439
"MIGA1",-0.0237768395007548,4.61993298210671,0.536442322356866,0.574799660786561
"CLUH",-0.0359126949283883,8.0382206662126,0.536825223577926,0.575143179996267
