"genes","logFC","logCPM","PValue","FDR"
"UROD",-0.265752655141484,5.57533726360915,4.29246327722226e-07,2.17832482199223e-06
"TCF4",-0.439280099616905,6.16944135289028,4.31588515320927e-07,2.18900746424587e-06
"KCNJ12",-0.743886315587443,6.48018056986607,4.33229087351649e-07,2.19588772779267e-06
"LYRM7",-0.440829370105811,5.70028565817807,4.3342080381738e-07,2.19588772779267e-06
"TCEA2",-0.353998763949281,4.58069967273403,4.34415894615008e-07,2.1997219545755e-06
"PPP2R3A",-0.532006265377256,7.29496319875919,4.39308775996182e-07,2.22327813115173e-06
"TRIP12",0.187445399778288,7.83692339824154,4.42338104458056e-07,2.23738248890538e-06
"DYNLT1",0.305387293684511,5.37042842207426,4.46769155714582e-07,2.25855754457903e-06
"GOLGA5",0.213740457789747,5.08393528201373,4.47444866501766e-07,2.26073539281763e-06
"ACAD10",-0.284456733117228,4.33672599015567,4.47806492011076e-07,2.26132479636446e-06
"HSP90B1",0.424452108622991,7.04476662690428,4.49251878152193e-07,2.26738331723504e-06
"RNF144A",-0.515802117704792,4.21825979633487,4.61772898979522e-07,2.32883379880505e-06
"RUBCN",0.39800924846059,4.85053959680947,4.61932042640239e-07,2.32883379880505e-06
"KLF13",-0.483870631740112,6.93067143367314,4.71988960772803e-07,2.37776282320326e-06
"CCDC80",-1.28964401375566,5.43777130090239,4.72152448806368e-07,2.37776282320326e-06
"DAB2IP",-0.33373539393999,6.74008645429137,4.73350808388614e-07,2.38249798922317e-06
"PRDM4",0.221306239533044,4.58184985294851,4.74194583039516e-07,2.38544424852194e-06
"SSPN",-0.429667952479163,6.34294579074868,4.77936236377374e-07,2.40295718845291e-06
"PPP1R26",-0.442542239744581,3.70234014705407,4.79345502619702e-07,2.40873072111185e-06
"ASB14",-0.887213111431849,3.98144891280703,4.82753947712643e-07,2.42453846100947e-06
"THBD",-1.15910324098489,6.19812340509297,4.87264337172092e-07,2.44510344079066e-06
"GUCY1A2",-0.585822713648125,4.25985460271176,4.87378434736737e-07,2.44510344079066e-06
"MON1B",0.34860292209989,4.16607465188694,4.90435360544139e-07,2.45910310330416e-06
"TKT",0.752515527611946,4.66591437721782,4.93956741708674e-07,2.47541513719477e-06
"THOC7",-0.222134685884081,5.42062160962471,4.96085496767409e-07,2.48473424886595e-06
"DTNBP1",0.30988462883797,3.96715510750696,5.02005992929403e-07,2.5130245774031e-06
"FMNL3",-0.493020505041825,4.57682874699618,5.08873630629437e-07,2.54602302674273e-06
"PRKAB1",0.317767345239796,4.19705199193688,5.09333101134758e-07,2.54694141742955e-06
"FXR2",0.282909056273961,7.09579050289561,5.13532361123466e-07,2.56654966190076e-06
"RILP",-0.447506622873765,5.33359284850148,5.16894739392304e-07,2.58195635245149e-06
"CHST10",-0.313701318199161,2.87028894269349,5.20830577916939e-07,2.60020933734519e-06
"NQO2",0.471984122850292,5.99329833338629,5.23831925002963e-07,2.61377972956884e-06
"TRIB1",-0.553013097811025,5.81319197963454,5.27150489784884e-07,2.62891743447016e-06
"GABARAP",-0.253000914099499,6.91639529075804,5.30450085755467e-07,2.64394424492911e-06
"CBFA2T3",-0.456278097214065,3.96328303040309,5.31311630207617e-07,2.64680931378657e-06
"PCF11",0.207595754655952,6.27442986188346,5.32758069594821e-07,2.65258346301499e-06
"ATP5B",-0.448367031876463,10.5470098967115,5.35179490636011e-07,2.66320316876605e-06
"NUP93",0.249823564100948,4.6765453524442,5.35759697706403e-07,2.66465397065076e-06
"NIT1",-0.285357830928349,4.28264784026699,5.41339991569415e-07,2.69095824565281e-06
"TRMT6",0.313240699604173,4.34135307591636,5.42757962492045e-07,2.69655476413567e-06
"STXBP3",0.251181169312979,4.73026684666925,5.43915005160055e-07,2.70084960335259e-06
"DPH3",0.274544897686247,5.38085112003927,5.44549163507931e-07,2.70132741360744e-06
"MFGE8",0.345081913386914,7.95017857475083,5.44596502732472e-07,2.70132741360744e-06
"NOVA2",-0.637233778940494,2.60831432520755,5.53357048263717e-07,2.74330768663929e-06
"TP53RK",0.256899414671372,3.27654106054231,5.55492420521049e-07,2.7524157454803e-06
"NNT",-0.583268813862441,8.61142613990531,5.61488470747478e-07,2.78063308662552e-06
"PITPNB",0.368908020312567,4.874156445426,5.66077446771485e-07,2.80185571643302e-06
"WDR36",0.233288899101183,4.73306458658364,5.67256442073844e-07,2.80618661135244e-06
"CD9",-0.656024395758755,5.30335934636042,5.68203241290489e-07,2.80936482075657e-06
"ERCC4",0.264605952300691,3.60511440076786,5.69692822579771e-07,2.81522186575689e-06
"PRMT7",-0.337320555165499,5.38200409552197,5.70469169992223e-07,2.81524071959989e-06
"DTNA",-0.480975960347193,7.23275922645465,5.70523912117447e-07,2.81524071959989e-06
"C9orf78",0.254741494741103,5.82802140666222,5.70611568234362e-07,2.81524071959989e-06
"SLC25A23",-0.417073332501062,6.52282651292171,5.74675088149574e-07,2.83377443307089e-06
"INTS13",0.221227131863982,4.41525836721779,5.78201319578404e-07,2.84964035292485e-06
"MYCT1",-0.55404000077709,3.65344168692315,5.78799173223107e-07,2.8510646574293e-06
"SET",0.1769309390482,7.38234141641159,5.86919128898549e-07,2.88952025539333e-06
"ARHGEF15",-0.608197166024214,4.3032770822898,5.87510870916448e-07,2.89089171078344e-06
"IER3IP1",-0.283579630191794,5.16647913923278,5.91374463960204e-07,2.90714531341335e-06
"DDX58",-0.599541516198101,3.46125622060045,5.91443927915748e-07,2.90714531341335e-06
"UBE2E1",0.210638832083341,5.61458729114015,5.93156649577916e-07,2.91401225771886e-06
"RCAN1",0.573410899168311,5.17653270455933,5.94804300456954e-07,2.91926227805281e-06
"PIGQ",0.359443681774131,4.55886073166072,5.94857799265229e-07,2.91926227805281e-06
"CWC15",-0.254720969083622,5.93304240429896,5.95349641158763e-07,2.92012355873355e-06
