"genes","logFC","logCPM","PValue","FDR"
"GNG2",2.68407613457113,2.72362956566257,3.28381334011792e-32,7.39338559576304e-30
"CYB5A",1.81896205085796,3.54461213685912,3.67767468834963e-32,8.08300358289415e-30
"UBE2L6",2.41344994702996,3.38398999632681,1.59680100028738e-31,3.42792326364019e-29
"ABCF1",-1.05978217194694,7.10954212439179,1.84731826610195e-31,3.87558975326979e-29
"TRMT1",-1.35304923454385,4.88371796384018,2.67184310677292e-31,5.48084082636018e-29
"CYBA",2.3851610007425,3.54195488260032,2.97790118275369e-31,5.97587082999986e-29
"AIM1",2.63957680495383,2.25505207159823,3.32293332123796e-31,6.52638244432929e-29
"SDCBP",1.31982451400437,5.99365983363497,4.43521120483856e-31,8.52946554830515e-29
"PTPRC",3.06959451264204,2.87511974501688,7.24106098962197e-31,1.36412722439185e-28
"APOBEC3C",2.62622770465391,2.26028706433879,9.37779534417985e-31,1.73132857644248e-28
"BTN3A3",2.15860616240787,2.82265183873963,1.04296216705882e-30,1.86418889998757e-28
"CD74",2.56924228552081,7.73002099461985,1.05013349365566e-30,1.86418889998757e-28
"LCP2",2.45707757969395,2.26346109406695,1.30207904363195e-30,2.26782861354085e-28
"POLRMT",-1.37169983377938,6.37487669076528,2.21154391060462e-30,3.780511451628e-28
"TRAFD1",1.60034910619442,4.12198752999553,2.75821300925063e-30,4.62928441607137e-28
"HLA-DRB1",2.66838509567478,5.42086942432265,3.58358163911018e-30,5.90715037689752e-28
"LASP1",1.69059187744841,5.12226780793023,4.05153279863631e-30,6.56135074810732e-28
"DDX46",-1.09524407362721,6.31347413347747,4.60387420483541e-30,7.32730392841994e-28
"FADS2",2.4631664934012,3.78929989151843,6.35497579145242e-30,9.94284432727072e-28
"PSMC1",-1.77519693015402,5.99519807785982,6.47073711025632e-30,9.95522904412935e-28
"DPH1",-1.08532234735041,4.82341500943578,8.21257806531649e-30,1.24279193640879e-27
"GLYR1",-0.913303378204806,6.37444355466063,1.05683695616892e-29,1.57349386167666e-27
"CAV1",2.10120689950674,6.71272217656519,1.26773876728111e-29,1.85753913663047e-27
"MPHOSPH10",-1.10548458862243,5.11952819549795,1.40363864033052e-29,2.02452942013923e-27
"APOL1",2.24990199851175,3.69128748749108,1.67208181713216e-29,2.37461342368415e-27
"IL6R",-3.08474555449942,7.57032358473607,1.74462808777913e-29,2.44010028458927e-27
"NCL",-1.20056446652083,8.6403339004042,1.88928907814128e-29,2.60298917616748e-27
"IKZF1",2.94369047824318,1.1741841204899,1.92112652042656e-29,2.60792925147905e-27
"HSF4",-1.74482788485988,5.38598415490595,2.7174645408201e-29,3.63549495308845e-27
"DUS1L",-1.13516754054912,6.29783795860905,3.42011771604995e-29,4.51015809097959e-27
"MAP2K7",-1.14386198459474,6.01027163873195,3.82274554475759e-29,4.97010762305033e-27
"TRIP10",-1.24090980666863,8.1894212838427,4.57676591971957e-29,5.86779530624046e-27
"CYBB",2.88810295119333,3.07745675470994,4.98044850108639e-29,6.29787946760664e-27
"TSR1",-1.13166197815896,6.13934171113427,5.43661680257612e-29,6.78181212224056e-27
"IFI27",2.11575866212955,4.66759653165765,5.86551850466891e-29,7.2192801755465e-27
"IMPDH2",-1.49982844037915,7.26399025291231,5.98465808090094e-29,7.26899720326271e-27
"ARPC5",1.72665069380035,4.21197571446995,8.76095666608718e-29,1.05029079200845e-26
"ILF3",-0.887022546888385,7.6381050494173,1.09915415320629e-28,1.3008066651599e-26
"WIPF1",2.00416378974606,3.82635328192802,1.11590460044129e-28,1.30391333755361e-26
"NFX1",-0.850653991748585,6.17871989914722,1.39690894806467e-28,1.61185831244812e-26
"NOP14",-1.30250822950762,5.64571192865442,1.82380836251137e-28,2.07846604868426e-26
"DDX54",-1.22257726621169,6.19836274470817,2.0563609180241e-28,2.31491068710737e-26
"DOCK11",2.71149888203931,3.23016308442294,2.15031856420482e-28,2.39151694773189e-26
"MTMR2",1.12518323324579,3.76190087435682,3.6608650009277e-28,4.02302914566233e-26
"TSPAN9",1.68989521652082,4.76982985458286,4.14329131454282e-28,4.49961436759351e-26
"GOLM1",1.57965289535846,3.48594686127045,4.89728408115231e-28,5.25660806431592e-26
"MORC2",-1.05789170345032,5.30995239314438,6.14314641049438e-28,6.48336042761471e-26
"HNMT",2.38496724996946,2.62617761566072,6.18064909143207e-28,6.48336042761471e-26
"HLA-F",2.06815814696522,4.17922746406575,6.30304999514826e-28,6.53746679833861e-26
"EIF3A",-1.27868863630199,8.61101757135362,8.99620371390745e-28,9.22710627589774e-26
"LARP1B",-1.00803875271437,4.59289865149439,1.08257481798004e-27,1.09815913678832e-25
"SLC8A1",2.55160025286335,2.10624636153127,1.48310441474972e-27,1.48810183179942e-25
"INSIG1",1.83663163911369,3.63259432052194,1.57312284369198e-27,1.56145128710975e-25
"PPARG",2.82372076958067,2.63479655136875,1.66553710370545e-27,1.6355928727984e-25
"SEL1L3",2.11067803131108,2.09897773251329,1.76809944236332e-27,1.71803431078482e-25
"TOMM40",-1.2215472593193,5.47187947037522,1.82653621749954e-27,1.7563287316394e-25
"BTN3A2",2.34359425525818,3.63855433073445,1.93937552996806e-27,1.845605723416e-25
"SH3BGRL",2.17447525881957,4.16994099090605,2.17966911204021e-27,2.05311485441257e-25
"PRPF38B",-1.19154864150041,5.52513023099301,3.2367191162502e-27,3.01799536990966e-25
"CTSS",2.6670476238043,3.1504182865034,3.48555297904211e-27,3.21751395495378e-25
"FAM171A1",1.97888306310797,3.25404425341697,4.56653054314218e-27,4.17362806373718e-25
"PPIG",-1.03307419668835,5.99596747635038,5.07860991188206e-27,4.59614197025326e-25
"VARS",-1.32431990359553,6.51473794649702,5.78901003233957e-27,5.18818947655598e-25
"DNAJC2",-1.32573136963494,4.83946384066795,6.58371416560026e-27,5.84367937140923e-25
"SART1",-0.977930924285782,5.78300313537737,6.74073018694861e-27,5.92606479578311e-25
"RAP2A",1.44867697761779,4.7243452118175,7.75695552932671e-27,6.75513740483159e-25
"UPF2",-0.925740100909335,5.75568271353549,8.4563487720639e-27,7.29537902008616e-25
"TJAP1",-0.999901829583907,5.64543377417135,8.66356630497144e-27,7.40494264455475e-25
"ELAC2",-0.788737996285661,6.30297376913869,9.08617483725296e-27,7.69490641492496e-25
"MRPS25",-1.1606098874734,6.28847318277826,1.08589655867261e-26,9.11264648464263e-25
"SAFB",-1.01965381886013,6.60472929270943,1.32863170165885e-26,1.10491885027142e-24
"LIPE",3.66778127265742,4.34551063654846,1.3760319421213e-26,1.13412061229659e-24
"PRCP",1.61533478204317,4.13103606268502,1.52394523806793e-26,1.24491491085001e-24
"CPQ",1.93894855638003,3.60636801822252,1.60508038980972e-26,1.29969272616961e-24
"ALDOC",2.58898783512411,1.7269088679959,1.72623593626906e-26,1.38564208066954e-24
"ILKAP",-0.918403447095016,4.89064978943408,1.81643224397985e-26,1.44547293484293e-24
"ARF3",1.51098616722498,4.28415587480856,2.43700997856473e-26,1.92273838565222e-24
"HLA-DMA",2.32156706259048,3.61806297066548,2.72004434168879e-26,2.12785841679061e-24
"GBP1",3.10784924607688,3.52891502571468,2.80307230736601e-26,2.17438323271392e-24
