"genes","logFC","logCPM","PValue","FDR"
"RPL23A",0.134891376257486,7.93582271872645,0.0355986151934599,0.0468707483741019
"UBE2R2",0.0813975690590438,6.72640453905382,0.0358995133372998,0.0472601836304356
"IL17RC",-0.166376712253602,4.75685158106175,0.03592711143483,0.0472897712326986
"PRDM15",0.133438670001256,3.98125431509616,0.0359994953503285,0.0473782922125581
"MBD2",0.0740243612663803,5.34939151385725,0.0361118009793155,0.0475193207184691
"ANKIB1",-0.0756663041850053,4.69919033867715,0.0363114809421721,0.0477752680412188
"DOCK1",0.151479558808478,4.35382120167576,0.0366619139618151,0.0482294609920929
"FBXL15",0.117580107376309,3.55420702821595,0.0366745925631224,0.0482392653106558
"FGFR1",-0.133884567994711,5.83582600809578,0.036688351678265,0.0482468013292021
"TRUB2",-0.101169718723929,4.65167936263269,0.0366907751414796,0.0482468013292021
"MLXIP",0.130183409900241,8.77054911546405,0.0367450919760171,0.0483113436875963
"TMEM175",0.106677290441149,4.11579160872147,0.0367790173213872,0.04834906136339
"TNFRSF1B",0.1686628390962,4.62809407007753,0.0367941231791018,0.0483620320470296
"C1orf216",-0.0960491398718889,4.43081404013914,0.0368132215481668,0.0483802460294886
"TERF1",-0.0904978351293601,3.7674337990131,0.0372301018373142,0.0489211487630245
"PPA1",0.119130860194863,6.01470212813507,0.0372653472007971,0.0489604924580925
"ATAD1",-0.103252196546166,5.8929763563766,0.0373165203998851,0.0490207485144926
"C19orf66",0.160418285216902,2.37989952684177,0.0373416032176036,0.0490467187395702
"PPP2R5B",-0.101872525628249,4.54506836113899,0.0373508968674139,0.0490519460781189
"KCTD20",-0.08825854062817,5.70131113835597,0.0373702981962422,0.0490704441891197
"ITPRIPL2",0.123963926223134,4.31580143404815,0.0373850007475857,0.0490827680132219
"INTS3",0.0950487321812705,5.40714694875475,0.0374623550161156,0.0491773320753361
"TXNRD2",-0.109384837553626,4.76942185720276,0.037500171804928,0.0492199752497214
"ATP7B",-0.116162800948114,2.48519736766651,0.0376115612369847,0.0493591586264722
"CAND1",0.0828522926437329,5.33835096683323,0.0376944369311352,0.0494608880328797
"SERPINB9",-0.188873611053987,2.34467276867617,0.0379663899829177,0.0498106517811702
"HFE2",-0.192824903772933,8.25388286883681,0.0380297412747733,0.0498866763830372
"ZEB1",-0.0975410757047204,7.08890177026952,0.0380917854089684,0.0499609649204586
"SCRN1",0.192260986812572,2.9495959913791,0.0381164164886581,0.0499861685760481
"IL15",0.144371675844065,2.84894519151409,0.0384402851293151,0.0504037318222596
"ZNF555",0.163783324271764,2.97921493932621,0.0384673714286971,0.0504320843144869
"LAPTM4A",-0.101586541744198,6.56285639054052,0.0387003073313249,0.0507302665401108
"TMEM116",-0.102401170859321,2.52232481531283,0.0387293437694188,0.0507611205928588
"TBC1D9B",0.0924900795145842,6.62543864216828,0.0388848864195084,0.0509577493666216
