"genes","logFC","logCPM","PValue","FDR"
"BCL9L",0.250702463405572,5.93074205883915,0.0238816369225326,0.0476034097240117
"TRAF6",0.114450470860104,3.93550431369387,0.0238921014241098,0.0476139870997319
"PAPD5",0.142499963313038,3.79081409850413,0.0239452633455734,0.04770963219145
"WFS1",0.234354028710236,4.7095551401323,0.0239582743220324,0.0477252546971691
"COA7",-0.167270598038838,4.95232475290286,0.0239820602264958,0.0477623296549694
"MYOC",-0.615890034048569,5.34382157964469,0.0240239115204672,0.0478353596301624
"MORF4L1",-0.102435135368302,8.02121179503215,0.0240632787928214,0.0478960145510396
"TPRA1",0.137547641406524,4.57317568584474,0.0240698589096634,0.0478960145510396
"THAP3",0.156968169225346,3.70530372704895,0.0240699394975921,0.0478960145510396
"CNOT6",0.141864347243173,3.92663949122302,0.0241307320853137,0.0480066353188645
"FBXL20",0.164318175823054,4.12256161356283,0.0242013191741872,0.0481366897860208
"FMO2",0.302404098865547,4.83908020722339,0.0242324892649946,0.0481883042665155
"DR1",-0.134931855298668,5.71766252904408,0.0242486454148405,0.0482100464838235
"NCBP2-AS2",-0.176848928342051,4.14133847284999,0.0242833643311184,0.0482686770328497
"GLI3",0.387336160508571,2.65615453324924,0.024323842061249,0.0483387268175219
"DHRS7",0.182633923656587,7.80668836616714,0.0243625541831304,0.0484052384125003
"TTLL11",-0.32624915251772,4.1993566320287,0.0243967349813198,0.0484627201662499
"AFF3",-0.469825876883966,2.14871851321613,0.0244037670162293,0.0484662593216034
"NDST1",-0.202994178847279,5.94795748116407,0.0244739468155532,0.0485951824165136
"RCC1",0.210828666960953,3.62603884058251,0.0245750158411582,0.0487853701569315
"KCNMA1",0.231819119034286,6.62998994612635,0.0245876536050079,0.0487999635407069
"NACC1",0.200180145165945,4.98363552797265,0.0245987075529495,0.0488114078721575
"AP5M1",-0.158917335101814,5.25226495805327,0.0246677370503079,0.0489378638967101
"PLIN4",0.4250570099415,9.45151468275266,0.0246735074679261,0.0489387940344705
"APH1B",0.232012983279257,2.99329150929968,0.0247347651970843,0.0490497567205769
"RPS6KA4",0.152375388968458,4.54282380580283,0.0247456402908401,0.0490607829735278
"YKT6",0.120023894047836,5.97648423626021,0.0248132636551086,0.0491842896285822
"ARFGAP3",0.138281141246117,5.19327937323343,0.0248462107043949,0.0492390234032351
"BMS1",-0.112136130634998,6.08580780658406,0.0248654387922146,0.0492665519405307
"COG8",-0.11511193567341,4.48954028157135,0.0249371442211974,0.0493980210956809
"RNF220",-0.113948351382101,5.83798027440977,0.0249687178264165,0.0494499537128622
"KLHL42",0.242926892889123,3.08771640006815,0.0250097616484044,0.0495206155676579
"PPP1R1A",-0.383523993787694,9.00968556220623,0.0250265919870131,0.0495433134531671
"PHLDB1",-0.293314292108481,6.25768406117908,0.0250450438160255,0.0495692108631499
"PICALM",0.173822773960507,6.66945595229628,0.0251141337670594,0.0496952987789336
"ANKIB1",0.137907299308516,4.79986216712106,0.0251633846410193,0.0497820839308292
"ACSS1",-0.364072816066291,6.37445954415115,0.0252144482628925,0.0498724173804929
"VPS50",-0.121115390289661,4.5864735563295,0.0252332116395161,0.0498988381843131
"SNX13",-0.131866955659649,5.92609816035962,0.0252588130275999,0.0499307431802981
"ARRDC3",-0.277246100618672,6.16490564668527,0.0252620877544414,0.0499307431802981
